id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal
P140S03E066,estudio de prefactibilidad y factibilidad para el aprovechamiento de lacteos derivados y subproductos,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1410S09E168,construccion y fiscalizacion del edificio tipo para el programa regional de ensenanza ventanas,universidad agraria del ecuador,sectorial educacion,0.0,0.0,20718.48,5088.75,0.0,0.0,0.0,0.0,0.0,0.0,20718.48,5088.75
P1411S09E168,construccion de un edificio para auditorium arquitectura grecoromana para la cum capacidad 300 personas area 740,universidad agraria del ecuador,sectorial educacion,0.0,0.0,2499833.64,320217.19,0.0,0.0,0.0,0.0,0.0,0.0,2499833.64,320217.19
P1412S09E168,estudio de fiscalizacion y trabajos de remodelacion de los edificios adquiridos en el campus guayaquil,universidad agraria del ecuador,sectorial educacion,0.0,0.0,844548.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844548.64,0.0
P1413S09E168,construccion laboratorio tipo pre palenque,universidad agraria del ecuador,sectorial educacion,0.0,0.0,20428.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20428.8,0.0
P1414S09E168,construccion edificio tipo cia pre palenque,universidad agraria del ecuador,sectorial educacion,0.0,0.0,17875.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17875.2,0.0
P1415S09E168,construccion laboratorio tipo pre balzar,universidad agraria del ecuador,sectorial educacion,0.0,0.0,20428.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20428.8,0.0
P1416S09E168,construccion edificio tipo cia pre balzar,universidad agraria del ecuador,sectorial educacion,0.0,0.0,17875.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17875.2,0.0
P1417S09E168,construccion cancha sintetica pre balzar,universidad agraria del ecuador,sectorial educacion,0.0,0.0,15321.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15321.6,0.0
P1418S09E168,construccion edificio pre palenque,universidad agraria del ecuador,sectorial educacion,0.0,0.0,12768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12768.0,0.0
P1419S09E169,fortalecimiento de la gestion academica y administrativa de la universidad tecnia del norte mediante la adecuaci,universidad tecnica del norte,sectorial educacion,0.0,0.0,5771611.44,1486305.4500000002,0.0,0.0,0.0,0.0,0.0,0.0,5771611.44,1486305.4500000002
P141S03E066,fortalecimiento del area de certificacion para asumir las competencias de entrega de aval en la preinversion.,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1420S09E169,fortalecimiento de la gestion de investigacion en la universidad tecnica del norte,universidad tecnica del norte,sectorial educacion,0.0,0.0,557468.3400000001,375285.6,0.0,0.0,0.0,0.0,0.0,0.0,557468.3400000001,375285.6
P1421S09E169,fortalecimiento de los procesos de educomunicacion universitaria a traves del equipamiento tecnologico e impleme,universidad tecnica del norte,sectorial educacion,0.0,0.0,468707.84,0.0,0.0,0.0,3599981.28,0.0,4799975.04,671425.08,8868664.16,671425.08
P1422S09E169,articulacion de la investigacion y vinculacion con la comunidad de la universidad tecnica del norte para el for,universidad tecnica del norte,sectorial educacion,0.0,0.0,18344543.470000003,2852770.45,0.0,0.0,0.0,0.0,0.0,0.0,18344543.470000003,2852770.45
P1423S09E169,construccion y equipamiento de laboratorios de la universidad tecnica del norte,universidad tecnica del norte,sectorial educacion,0.0,0.0,6486360.090000001,66114.78,0.0,0.0,0.0,0.0,0.0,0.0,6486360.090000001,66114.78
P1424S09E169,implementacion del centro de simulacion clinica medica para la facultad de ciencias de la salud de la universida,universidad tecnica del norte,sectorial educacion,0.0,0.0,4730373.76,575171.98,522342.0899999999,464302.0,0.0,0.0,0.0,0.0,5252715.85,1039473.98
P1425S09E169,implementacion de un sistema de calidad de acuerdo a la norma iso 17025-2017 para el laboratorio de ensayos fisi,universidad tecnica del norte,sectorial educacion,0.0,0.0,338600.0,127127.21,0.0,0.0,0.0,0.0,0.0,0.0,338600.0,127127.21
P1426S09E169,fortalecimiento de la gestion academica y administrativa de la universidad tecnica del norte mediante la adecuac,universidad tecnica del norte,sectorial educacion,0.0,0.0,502132.12,29609.63,0.0,0.0,0.0,0.0,0.0,0.0,502132.12,29609.63
P1427S09E170,generacion de conocimientos cientificos y tecnologicos y potenciacion de conocimientos ancestrales para coadyuvar a,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,1563578.58,33174.72,0.0,0.0,0.0,0.0,1563578.58,33174.72
P1428S09E170,equipamiento y mobiliario de las unidades de la administracion central que coadyuven al desempeno eficiente de l,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1429S09E170,estudios equipamiento readecuacion y construccion de la infraestructura del area de la educacion el arte y la comun,universidad nacional de loja,sectorial educacion,0.0,0.0,0.0,0.0,3389494.5199999996,1150830.6099999999,745850.9400000001,462568.67000000004,108082.33,0.0,4243427.789999999,1613399.2799999998
P142S03E066,plan de mejoramiento y actualizacion del sistema de generacion electrica en el archipielago de galapagos ? fase,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1430S09E172,programa de capacitacion y actualizacion docentes e investigadores,universidad tecnica de quevedo,sectorial educacion,0.0,0.0,20715.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,20715.0,7200.0
P1431S09E172,construcciones y reposicion de activos de la universidad tecnica estatal de quevedo,universidad tecnica de quevedo,sectorial educacion,0.0,0.0,29365800.029999997,5621350.000000001,23205589.21,11328416.45,0.0,0.0,62505538.73,20351825.299999997,115076927.97,37301591.75
P1432S09E173,distribucion y abundacia de meiobentos en estanques de camaron litopenaeus vannamei durante un ciclo de cultivo,universidad tecnica de manabi,sectorial educacion,0.0,0.0,13606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13606.2,0.0
P1433S09E173,desarenador,universidad tecnica de manabi,sectorial educacion,0.0,0.0,78295.04000000001,19178.34,0.0,0.0,0.0,0.0,0.0,0.0,78295.04000000001,19178.34
P1434S09E173,excavacion en taludes inc desalojo,universidad tecnica de manabi,sectorial educacion,0.0,0.0,68102.56,29939.199999999997,0.0,0.0,0.0,0.0,0.0,0.0,68102.56,29939.199999999997
P1435S09E173,sub drenes frontal y posterior de los edificios de informatica y laboratorios de suelos de la universidad tecnic,universidad tecnica de manabi,sectorial educacion,0.0,0.0,101777.12,22554.29,0.0,0.0,0.0,0.0,0.0,0.0,101777.12,22554.29
P1436S09E173,reparacion del edificio i para las aulas de la escuela de acuicultura de la universidad tecnica de manabi,universidad tecnica de manabi,sectorial educacion,0.0,0.0,176188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176188.8,0.0
P1437S09E173,desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos edificio del instituto de cienc,universidad tecnica de manabi,sectorial educacion,0.0,0.0,529108.8,0.0,1029872.48,0.0,0.0,0.0,0.0,0.0,1558981.28,0.0
P1438S09E173,desmontaje de estructuras varias en planta de cubierta y alivianamiento de pisos- edificio de filosofia de la un,universidad tecnica de manabi,sectorial educacion,0.0,0.0,491195.8,0.0,982391.6000000001,931015.5700000001,0.0,0.0,0.0,0.0,1473587.4000000001,931015.5700000001
P1439S09E173,construccion de edificio ii para aulas y oficinas de la facultad de ciencias matematicas fisicas y quimicas de l,universidad tecnica de manabi,sectorial educacion,0.0,0.0,9367917.36,0.0,18132650.8,11206518.16,339159.64,169423.06,169579.82,0.0,28009307.62,11375941.22
P143S03E066,estudio para la implementacion de una planta de generacion electrica y cogeneracion a partir de biomasa,instituto nacional de preinversion,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1440S09E174,poncho. internacionalizacion de las universidades perifericas latinoamericanas a traves de la integracion sostenible y la implementacion inclusiva de las oficinas de relaciones internacionales (intern,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,176534.04000000004,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,284534.04000000004,0.0
P1441S09E174,la universidad como sujeto dinamizador del desarrollo territorial del canton de puerto lopez en la provincia de,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,1344160.38,0.0,254947.38000000003,0.0,42905.33,0.0,471960.79000000004,15.120000000000001,2113973.88,15.120000000000001
P1442S09E174,construccion de edificio de aulas y laboratorios para la facultad de medicina en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,13462786.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13462786.68,0.0
P1443S09E174,from tradition to innovation in teacher training institutions to-inn,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,66285.1,32933.6,152280.96,52044.149999999994,0.0,0.0,0.0,0.0,218566.06,84977.75
P1444S09E174,formacion doctoral del personal academico por dominios universitarios y perfiles profesionales (phd-uleam),universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,4413150.5,1161936.8299999998,0.0,0.0,0.0,0.0,0.0,0.0,4413150.5,1161936.8299999998
P1445S09E174,construccion de edificio de clinicas de practicas odontologicas para la facultad de odontologia en la matriz de la universidad laica eloy alfaro de manabi en la provincia de manabi.,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,13865829.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865829.86,0.0
P1446S09E174,evaluacion del estado de conservacion de los vertebrados terrestres mayores en areas naturales protegidas de las,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,352100.76,161917.34000000003,0.0,0.0,0.0,0.0,0.0,0.0,352100.76,161917.34000000003
P1447S09E174,implementacion y equipamiento de laboratorios del departamento central de investigacion-uleam,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,8231773.64,2689487.05,887236.4400000001,653929.9199999999,0.0,0.0,0.0,0.0,9119010.08,3343416.9699999997
P1448S09E174,pago de compensacion por jubilacion no obligatoria jubilacion por invalidez y jubilacion obligatoria del personal docente administrativo y de servicio desvinculado en el 2018 de la universidad laica,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,17425248.5,7861363.96,6048047.609999999,2221499.79,0.0,0.0,0.0,0.0,23473296.11,10082863.75
P1449S09E174,construccion reconstruccion reparacion remodelacion y equipamiento de infraestructura de la universidad laica el,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,11256119.989999998,2517540.29,28093869.54,13153846.45,0.0,0.0,0.0,0.0,39349989.53,15671386.739999998
P144S03E067,dotacion de infraestructura para instituciones del sector publico en las ciudades de quito y guayaquil,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,1276222.79,979020.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276222.79,979020.21
P1450S09E174,diversidad de aspectos biologicos de los batoideos capturados en el pacifico ecuatoriano,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,33085.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33085.6,0.0
P1451S09E174,analisis ecotoxicologico de la pesca en manta bioacumulacion de metales en peces,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,394820.20999999996,205961.82,0.0,0.0,0.0,0.0,0.0,0.0,394820.20999999996,205961.82
P1452S09E174,proyectos semilla de investigacion formativa,universidad laica eloy alfaro de manabi,sectorial educacion,0.0,0.0,6891430.359999999,854465.19,197575.53,102992.95999999999,0.0,0.0,0.0,0.0,7089005.89,957458.1499999999
P1453S09E175,construccion de una torre de aulas y otros espacios academicos para la facultad de ciencias psicologicas,universidad central del ecuador,sectorial educacion,0.0,0.0,9451114.61,108233.73000000001,9063116.88,0.0,0.0,0.0,1510519.48,0.0,20024750.970000003,108233.73000000001
P1454S09E175,proyecto de construccion del campus universitario de la universidad central del ecuador sede en la provincia insular de gala,universidad central del ecuador,sectorial educacion,0.0,0.0,2238575.04,0.0,12773536.950000001,0.0,0.0,0.0,0.0,0.0,15012111.990000002,0.0
P1455S09E175,construccion de infraestructura y adquisicion de equipamiento para mejorar las capacidades tecnologicas de inves,universidad central del ecuador,sectorial educacion,0.0,0.0,0.0,0.0,37489285.11,43140.36,0.0,0.0,38663420.29,863217.02,76152705.4,906357.38
P1456S09E175,desarrollo implementacion monitoreo y publicacion de investigaciones semilla en la universidad central del ecuad,universidad central del ecuador,sectorial educacion,0.0,0.0,840000.0,0.0,1120000.0,137345.2,0.0,0.0,0.0,0.0,1960000.0,137345.2
P1457S09E176,jubilacion del servidor piblico universidad tecnica de ambato,universidad tecnica de ambato,sectorial educacion,0.0,0.0,1943430.0,757560.0,0.0,0.0,0.0,0.0,0.0,0.0,1943430.0,757560.0
P1458S09E176,jubilacion del servidor publico universidad tecnica de ambato - administrativos y trabajadores,universidad tecnica de ambato,sectorial educacion,0.0,0.0,8033731.5,3112309.0,2047100.0,1438951.0,0.0,0.0,0.0,0.0,10080831.5,4551260.0
P1459S09E176,campus amigable,universidad tecnica de ambato,sectorial educacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P145S03E067,"dotacion de los centros de atencion ciudadana portoviejo, esmeraldas y bahia",servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,309828408.91,263054173.58999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309828408.91,263054173.58999997
P1460S09E177,sostenibilidad del centro de homologacion vehicular implementado por el ccicev,escuela politecnica nacional,sectorial educacion,0.0,0.0,16637512.91,2591865.99,6440105.54,591082.54,2282727.1,36800.62,1695185.66,498167.57000000007,27055531.21,3717916.7200000007
P1461S09E177,generacion de capacidades para la difusion de alertas tempranas y para el desarrollo de instrumentos de decision ante las amenazas sismicas y volcanicas dirigidos al sistema nacional de gestion de rie,escuela politecnica nacional,sectorial educacion,0.0,0.0,15839402.26,6989087.95,14837879.399999999,6012844.75,0.0,0.0,0.0,0.0,30677281.659999996,13001932.7
P1462S09E177,modernizar las instalaciones del acelerador de electrones de la epn,escuela politecnica nacional,sectorial educacion,0.0,0.0,583157.58,140509.84,0.0,0.0,0.0,0.0,0.0,0.0,583157.58,140509.84
P1463S09E177,proyectos semilla de investigacion,escuela politecnica nacional,sectorial educacion,0.0,0.0,2271262.77,945426.72,1965335.2500000002,399680.68,2008291.6800000002,363424.89999999997,1541717.53,549497.4,7786607.230000001,2258029.6999999997
P1464S09E177,adecuaciones varias de campus politecnico,escuela politecnica nacional,sectorial educacion,0.0,0.0,18551814.91,2306643.62,9160239.63,30800.979999999996,5953338.630000001,0.0,10779655.21,4626432.6,44445048.38,6963877.199999999
P1465S09E179,jubilacion del personal docente y administrativo,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,973500.0,495600.0,210400.0,141600.0,568086.0,92040.0,411525.5,331698.0,2163511.5,1060938.0
P1466S09E179,recuperacion de germo-plasma de especies vegetales de la zona nor-occidente de la provincia de cotopaxi,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,389939.36,90571.76999999999,0.0,0.0,0.0,0.0,0.0,0.0,389939.36,90571.76999999999
P1467S09E179,centro de emprendimiento utc,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,30852.0,15134.56,408754.52,65659.37,230315.12,0.0,242200.0,242200.0,912121.64,322993.93
P1468S09E179,determinacion de la calidad de sitio en tres cultivos (papa maiz chocho) del canton latacunga mediante teledet,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,191994.0,32874.4,49608.100000000006,833.02,0.0,0.0,0.0,0.0,241602.1,33707.42
P1469S09E179,tecnologias para obtencion y estabilizacion del murcielago de plantas para uso industrial,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,158519.31,0.0,114137.73,29762.239999999998,0.0,0.0,0.0,0.0,272657.04,29762.239999999998
P146S03E067,implementacion de un modelo de gestion para la administracion y custodia de bienes de la funcion ejecutiva a nivel nacional,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,28701890.26,8854777.65,20454700.72,3560478.6900000004,2456809.02,1085679.73,0.0,0.0,0.0,0.0,51613400.00000001,13500936.07
P1470S09E179,desarrollo y produccion de un fluido de corte para el mecanizado de metales obtenido mediante la utilizacion del,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,7986.4,3262.33,167976.93,10999.2,0.0,0.0,38447.36,14712.0,214410.69,28973.53
P1471S09E179,creacion de un laboratorio de neurociencias para la gestion administrativa empresarial,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,11400.0,5700.0,152179.56,11233.14,0.0,0.0,0.0,0.0,163579.56,16933.14
P1472S09E179,prevencion de enfermedades infecciosas y parasitarias en los animales domesticos de la zona 3 de ecuador,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,12000.0,10310.5,145925.6,7299.76,0.0,0.0,54202.2,20364.0,212127.8,37974.26
P1473S09E179,alternativas ecoturisticas en la hacienda de salache de la utc,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,4899.62,2449.8,73270.07999999999,12820.64,0.0,0.0,14261.550000000001,3585.2,92431.24999999999,18855.64
P1474S09E179,centro universitario de analisis mediatico: observacion y educomunicacion en temas de derechos humanos genero e,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,17376.8,8144.61,128907.16,21975.760000000002,0.0,0.0,0.0,0.0,146283.96,30120.370000000003
P1475S09E179,fortalecimiento de la economia popular y solidaria y las mipymes de la provincia de cotopaxi,universidad tecnica de cotopaxi,sectorial educacion,0.0,0.0,11200.0,5600.0,80478.32,7055.33,0.0,0.0,24843.199999999997,14548.0,116521.52,27203.33
P1476S09E180,capacitacion al personal docente e investigadores y servidores publicos de la unach,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,19152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19152.0,0.0
P1477S09E180,fomento del desarrollo integral,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,37485.090000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37485.090000000004,0.0
P1478S09E180,fortalecimiento institucional pago de estimulos por jubilaciones - pago por renuncias voluntarias - indemnizacio,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,490280.0,316205.58,2957345.54,2617653.19,0.0,0.0,0.0,0.0,3447625.54,2933858.77
P1479S09E180,fortalecimiento del turismo en el corredor turistico amazonico atill,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,36000.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,58500.0,0.0
P147S03E067,adquisicion de predios para infraestructuras pesqueras artesanales,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,132660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132660.0,0.0
P1480S09E180,generacion saberes locales sistema de gestion de conocimiento de la provincia,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0
P1481S09E180,generacion de saberes locales imagen integradora y dinamica de la riqueza patrimonial de la provincia,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30600.0,0.0
P1482S09E180,generacion de saberes locales recuperacion del archivo historico de la provincia,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,37927.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37927.5,0.0
P1483S09E180,construccion del bloque de la facultad de ciencias de la educacion humnas y tecnologicas,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,27400260.840000004,0.0,29600159.35,1867731.75,0.0,0.0,0.0,0.0,57000420.190000005,1867731.75
P1484S09E180,normalizacion del estudio y caracterizacion de la calidad de la canal y carne de cuy,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,193738.82000000004,0.0,95169.75999999998,81574.07999999999,0.0,0.0,0.0,0.0,288908.58,81574.07999999999
P1485S09E180,identificacion socioeconomica y georeferenciacion de las victimas de violencia intrafamiliar y la aplicacion de,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,12258.0,0.0,6810.0,0.0,0.0,0.0,0.0,0.0,19068.0,0.0
P1486S09E180,presencia de calostro y su impacto sobre la calidad de la leche y el queso y repercucion previo a su utilizacion,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,83864.16000000002,0.0,65029.24000000001,0.0,0.0,0.0,0.0,0.0,148893.40000000002,0.0
P1487S09E180,proyecto de construccion de infraestructura fisica unach,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,8833753.56,125972.6,9675930.97,377091.4,394401.82,162284.06,4128722.9899999998,0.0,23032809.34,665348.06
P1488S09E180,estudio y diseno de proyectos unach,universidad nacional de chimborazo,sectorial educacion,0.0,0.0,1365004.25,0.0,1164223.5499999998,297360.0,0.0,0.0,0.0,0.0,2529227.8,297360.0
P1489S09E181,edificio aulario de la universidad estatal de milagro,universidad estatal de milagro,sectorial educacion,0.0,0.0,32983012.56,247519.65,27469061.61,3465135.09,26274235.060000002,0.0,20317637.01,13678595.809999999,107043946.24000001,17391250.549999997
P148S03E067,implementacion de proyectos inmobiliarios estrategicos para la distribucion a nivel nacional de las instituciones del sector publico,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,147968786.26,3684087.44,116199991.35,1074523.1099999999,150034872.45,70492456.1,0.0,0.0,0.0,0.0,414203650.05999994,75251066.64999999
P148S18E560,implementacion de proyectos inmobiliarios estrategicos para la distribucion a nivel nacional de las instituciones del sector publico,servicio de contratacion de obras - secob,sectorial desarrollo urbano y vivienda,1751670591.17,906772907.9699999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751670591.17,906772907.9699999
P1490S09E181,construccion de red de agua potable y descarga de aguas residuales en la nueva planta de tratamiento en la ciuda,universidad estatal de milagro,sectorial educacion,0.0,0.0,2217000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217000.0,0.0
P1491S09E182,to inn from tradition to inovation in teacher training institutions,universidad estatal del sur de manabi,sectorial educacion,0.0,0.0,50627.58,6165.66,96855.56,20652.660000000003,0.0,0.0,0.0,0.0,147483.14,26818.320000000003
P1492S09E182,adquisicion de equipamiento para los laboratorios de la facultad de ciencias de la salud bromatologia y biotecno,universidad estatal del sur de manabi,sectorial educacion,0.0,0.0,1447523.36,237375.8,0.0,0.0,0.0,0.0,0.0,0.0,1447523.36,237375.8
P1493S09E187,"desvinculacion por aplicacion del 813 del personal docente, administrativo de la universidad estatal peninsula d",universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,136732.5,122572.5,0.0,0.0,0.0,0.0,0.0,0.0,136732.5,122572.5
P1494S09E187,plan de becas estudiantes de pregrado 2018,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,2200200.0,191842.0,0.0,0.0,0.0,0.0,0.0,0.0,2200200.0,191842.0
P1495S09E187,diversidad genetica de los recursos pesqueros (peces-moluscos y crustaceos) de la provincia de santa elena -,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,73280.0,3752.0,0.0,0.0,0.0,0.0,0.0,0.0,73280.0,3752.0
P1496S09E187,sistemas de produccion hidroponica: alternativa para el cambio de la matriz agroproductiva en la peninsula de sa,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,55246.78,26750.69,0.0,0.0,0.0,0.0,0.0,0.0,55246.78,26750.69
P1497S09E187,saberes ancestrales agropecuarios en la provincia de santa elena ecuador: su recuperacion y validacion,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,142519.04,15978.240000000002,96809.59999999998,12260.0,0.0,0.0,0.0,0.0,239328.63999999998,28238.24
P1498S09E187,construccion de cancha de futbol reglamentaria en el sector sur del polideportivo 2 de la upse,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,1997902.6,628779.22,0.0,0.0,0.0,0.0,0.0,0.0,1997902.6,628779.22
P1499S09E187,desvinculacion de las y los servidores publicos por jubilacion obligatoria -losep-loes-reglamento de carrera y e,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,1574199.5999999999,944519.7599999999,518462.5,51846.25,0.0,0.0,394546.25,239890.0,2487208.3499999996,1236256.0099999998
P149S03E067,proyecto de fortalecimiento institucional integral de la unidad de gestion inmobiliaria del sector publico,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,878507.84,20880.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878507.84,20880.02
P14S00E996,programa de inversion ecuador estrategico macro sector fomento a la produccion sectores fomento a la produccion,ingresos y transferencias,sectorial tesoro nacional,39625587.07,5225823.08,23324258.72,0.0,23025066.860000003,2406961.38,0.0,0.0,0.0,0.0,85974912.65,7632784.46
P14S17E520,programa de inversion ecuador estrategico macro sector fomento a la produccion sectores fomento a la produccion,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,3495753.7800000003,0.0,0.0,0.0,3495753.7800000003,0.0
P1500S09E187,modelo experimental para el inventario de recursos turisticos adaptado al territorio de santa elena,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,149500.8,84792.32,0.0,0.0,0.0,0.0,0.0,0.0,149500.8,84792.32
P1501S09E187,estudio de la politica publica en la provincia de santa elena a traves del observatorio de politicas sociales de,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,416900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416900.0,0.0
P1502S09E187,"linea base para la elaboracion de una guia de babosas marinas (opistobranquios) de la peninsula de santa elena,",universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,60000.0,21935.260000000002,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,21935.260000000002
P1503S09E187,caracterizacion geofisica e hidroquimica del acuifero manglaralto para la sostenibilidad del recurso hidrico,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,377674.34,66381.68,0.0,0.0,0.0,0.0,0.0,0.0,377674.34,66381.68
P1504S09E187,museo megaterio-upse de sala de exposiciones a museo de historia natural,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,370000.0,94634.4,0.0,0.0,0.0,0.0,0.0,0.0,370000.0,94634.4
P1505S09E187,perlicultura en concha nacarada pteria sterna en la comuna palma santa elena joya,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,362960.0,66436.01000000001,0.0,0.0,0.0,0.0,0.0,0.0,362960.0,66436.01000000001
P1506S09E187,propuesta de sitios promisorios para la conservacion y secuestro de carbono en la peninsula de santa elena,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,380245.72,25122.480000000003,176219.80000000002,154208.66,0.0,0.0,0.0,0.0,556465.52,179331.14
P1507S09E187,calidad nutricional degradabilidad ruminal y digestibilidad fecal de la moringa oleifera en las condiciones ambi,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,243125.0,79916.06,0.0,0.0,0.0,0.0,0.0,0.0,243125.0,79916.06
P1508S09E187,adquisicion de instalaciones centro de investigacion de ciencias administrativas y programas de postgrados de la,universidad estatal peninsula de santa elena,sectorial educacion,0.0,0.0,1994792.6199999999,856675.28,4190109.9,419010.99,0.0,0.0,0.0,0.0,6184902.52,1275686.27
P1509S09E188,mejoramiento genetico en los parametros reproductivos del cerdo de zona de influencia del canton bolivar que contribuya al pequeno y mediano productor,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,47520.59,617.7,0.0,0.0,0.0,0.0,0.0,0.0,47520.59,617.7
